path,version,stage,nplayers,chars,last_frame,ucf
Gang-Steals\31\Game_20190309T093511.slp,1.7.1,31,2,20 0,6421,1
Gang-Steals\31\Game_20190309T093719.slp,1.7.1,28,2,20 0,6316,1
Gang-Steals\31\Game_20190309T093923.slp,1.7.1,15,2,20 0,18,1
Gang-Steals\31\Game_20190309T093937.slp,1.7.1,2,2,20 0,5749,1
Gang-Steals\31\Game_20190309T094132.slp,1.7.1,8,2,20 25,11269,1
Gang-Steals\31\Game_20190309T094502.slp,1.7.1,32,2,20 25,10370,1
Gang-Steals\31\Game_20190309T094818.slp,1.7.1,28,2,20 0,7839,1
Gang-Steals\31\Game_20190309T095052.slp,1.7.1,3,2,20 0,8470,1
Gang-Steals\31\Game_20190309T095343.slp,1.7.1,2,2,2 0,8619,1
Gang-Steals\31\Game_20190309T095637.slp,1.7.1,8,2,2 0,3437,1
Gang-Steals\31\Game_20190309T100032.slp,1.7.1,31,2,9 20,8880,1
Gang-Steals\31\Game_20190309T100317.slp,1.7.1,28,2,9 20,10470,1
Gang-Steals\31\Game_20190309T100630.slp,1.7.1,32,2,9 20,9544,1
Gang-Steals\31\Game_20190309T100924.slp,1.7.1,3,2,9 20,9455,1
Gang-Steals\31\Game_20190309T101939.slp,1.7.1,31,2,20 9,13109,1
Gang-Steals\31\Game_20190309T102333.slp,1.7.1,28,2,20 9,20964,1
Gang-Steals\31\Game_20190309T103641.slp,1.7.1,31,2,0 9,11451,1
Gang-Steals\31\Game_20190309T104015.slp,1.7.1,32,2,0 9,7614,1
Gang-Steals\31\Game_20190309T104240.slp,1.7.1,28,2,0 9,8573,1
Gang-Steals\31\Game_20190309T104521.slp,1.7.1,32,2,0 9,2326,1
Gang-Steals\31\Game_20190309T104734.slp,1.7.1,31,2,20 20,10338,1
Gang-Steals\31\Game_20190309T105045.slp,1.7.1,8,2,2 20,10119,1
Gang-Steals\31\Game_20190309T105445.slp,1.7.1,28,2,9 20,12748,1
Gang-Steals\31\Game_20190309T105836.slp,1.7.1,8,2,9 20,11804,1
Gang-Steals\31\Game_20190309T110209.slp,1.7.1,31,2,9 20,11299,1
Gang-Steals\31\Game_20190309T110639.slp,1.7.1,31,2,9 9,6193,1
Gang-Steals\31\Game_20190309T110838.slp,1.7.1,32,2,9 9,8341,1
Gang-Steals\31\Game_20190309T111157.slp,1.7.1,31,2,12 19,12085,1
Gang-Steals\31\Game_20190309T111531.slp,1.7.1,32,2,12 9,10972,1
Gang-Steals\31\Game_20190309T112017.slp,1.7.1,31,2,0 14,12952,1
Gang-Steals\31\Game_20190309T112409.slp,1.7.1,31,2,0 14,7957,1
Gang-Steals\31\Game_20190309T112824.slp,1.7.1,8,2,9 19,9736,1
Gang-Steals\31\Game_20190309T113123.slp,1.7.1,31,2,9 19,14174,1
Gang-Steals\31\Game_20190309T113711.slp,1.7.1,2,2,8 9,8348,1
Gang-Steals\31\Game_20190309T113948.slp,1.7.1,8,2,8 9,4523,1
Gang-Steals\31\Game_20190309T114306.slp,1.7.1,8,2,9 15,5862,1
Gang-Steals\31\Game_20190309T114508.slp,1.7.1,31,2,9 15,11890,1
Gang-Steals\31\Game_20190309T114848.slp,1.7.1,2,2,20 2,2954,1
Gang-Steals\31\Game_20190309T115010.slp,1.7.1,2,2,20 18,7303,1
Gang-Steals\31\Game_20190309T115233.slp,1.7.1,8,2,20 18,291,1
Gang-Steals\31\Game_20190309T115330.slp,1.7.1,31,2,20 15,4847,1
Gang-Steals\31\Game_20190309T115507.slp,1.7.1,8,2,20 15,10763,1
Gang-Steals\31\Game_20190309T115945.slp,1.7.1,31,2,2 2,9257,1
Gang-Steals\31\Game_20190309T120236.slp,1.7.1,2,2,2 2,6203,1
Gang-Steals\31\Game_20190309T120516.slp,1.7.1,31,2,20 9,6180,1
Gang-Steals\31\Game_20190309T120716.slp,1.7.1,8,2,20 9,9322,1
Gang-Steals\31\Game_20190309T121311.slp,1.7.1,31,2,12 14,11620,1
Gang-Steals\31\Game_20190309T121643.slp,1.7.1,3,2,12 14,16920,1
Gang-Steals\31\Game_20190309T122140.slp,1.7.1,8,2,12 14,15297,1
Gang-Steals\31\Game_20190309T122652.slp,1.7.1,31,2,9 20,12277,1
Gang-Steals\31\Game_20190309T123035.slp,1.7.1,3,2,9 20,12459,1
Gang-Steals\31\Game_20190309T123716.slp,1.7.1,31,2,2 9,5008,1
Gang-Steals\31\Game_20190309T123901.slp,1.7.1,8,2,2 9,12262,1
Gang-Steals\31\Game_20190309T124327.slp,1.7.1,2,2,2 12,11695,1
Gang-Steals\31\Game_20190309T124855.slp,1.7.1,28,2,20 0,8472,1
Gang-Steals\31\Game_20190309T125135.slp,1.7.1,3,2,20 0,7771,1
Gang-Steals\31\Game_20190309T125519.slp,1.7.1,31,2,2 8,7428,1
Gang-Steals\31\Game_20190309T125740.slp,1.7.1,31,2,2 8,9282,1
Gang-Steals\31\Game_20190309T130038.slp,1.7.1,8,2,2 8,10542,1
Gang-Steals\31\Game_20190309T130455.slp,1.7.1,31,2,0 2,9787,1
Gang-Steals\31\Game_20190309T130755.slp,1.7.1,28,2,0 2,14285,1
Gang-Steals\31\Game_20190309T131210.slp,1.7.1,2,2,0 2,10537,1
Gang-Steals\31\Game_20190309T131617.slp,1.7.1,31,2,2 19,9640,1
Gang-Steals\31\Game_20190309T131915.slp,1.7.1,31,2,2 19,9788,1
Gang-Steals\31\Game_20190309T132302.slp,1.7.1,2,2,14 2,9079,1
Gang-Steals\31\Game_20190309T132548.slp,1.7.1,2,2,14 2,9311,1
Gang-Steals\31\Game_20190309T132940.slp,1.7.1,31,2,15 0,5587,1
Gang-Steals\31\Game_20190309T133138.slp,1.7.1,8,2,20 0,8190,1
Gang-Steals\31\Game_20190309T133517.slp,1.7.1,32,2,9 9,9363,1
Gang-Steals\31\Game_20190309T133813.slp,1.7.1,8,2,9 9,7088,1
Gang-Steals\31\Game_20190309T134519.slp,1.7.1,31,2,14 9,13016,1
Gang-Steals\31\Game_20190309T134922.slp,1.7.1,31,2,14 9,17978,1
Gang-Steals\31\Game_20190309T135443.slp,1.7.1,28,2,14 9,11789,1
Gang-Steals\31\Game_20190309T140002.slp,1.7.1,2,2,2 14,9574,1
Gang-Steals\31\Game_20190309T140259.slp,1.7.1,2,2,2 14,3403,1
Gang-Steals\31\Game_20190309T140454.slp,1.7.1,31,2,15 2,7768,1
Gang-Steals\31\Game_20190309T140731.slp,1.7.1,28,2,20 2,11169,1
Gang-Steals\31\Game_20190309T141101.slp,1.7.1,8,2,15 2,11657,1
Gang-Steals\31\Game_20190309T141544.slp,1.7.1,32,2,12 0,8388,1
Gang-Steals\31\Game_20190309T141821.slp,1.7.1,28,2,12 0,13285,1
Gang-Steals\31\Game_20190309T142223.slp,1.7.1,3,2,12 0,11806,1
Gang-Steals\31\Game_20190309T142705.slp,1.7.1,31,2,9 12,15533,1
Gang-Steals\31\Game_20190309T143140.slp,1.7.1,31,2,9 12,16390,1
Gang-Steals\31\Game_20190309T143743.slp,1.7.1,28,2,19 12,14897,1
Gang-Steals\31\Game_20190309T144220.slp,1.7.1,32,2,19 12,14592,1
Gang-Steals\31\Game_20190309T144715.slp,1.7.1,31,2,19 0,11240,1
Gang-Steals\31\Game_20190309T145042.slp,1.7.1,8,2,19 0,10883,1
Gang-Steals\31\Game_20190309T145502.slp,1.7.1,31,2,0 0,9094,1
Gang-Steals\31\Game_20190309T145755.slp,1.7.1,31,2,0 0,10796,1
Gang-Steals\31\Game_20190309T150113.slp,1.7.1,32,2,0 0,9342,1
Gang-Steals\31\Game_20190309T150701.slp,1.7.1,28,2,19 14,13328,1
Gang-Steals\31\Game_20190309T151112.slp,1.7.1,8,2,19 14,10600,1
Gang-Steals\31\Game_20190309T151454.slp,1.7.1,31,2,22 2,7776,1
Gang-Steals\31\Game_20190309T151719.slp,1.7.1,31,2,22 2,11403,1
Gang-Steals\31\Game_20190309T152046.slp,1.7.1,2,2,22 2,9742,1
Gang-Steals\31\Game_20190309T152455.slp,1.7.1,31,2,0 0,6115,1
Gang-Steals\31\Game_20190309T152653.slp,1.7.1,28,2,0 0,10934,1
Gang-Steals\31\Game_20190309T153725.slp,1.7.1,32,2,20 14,892,1
Gang-Steals\31\Game_20190309T153754.slp,1.7.1,8,2,20 2,6292,1
Gang-Steals\31\Game_20190309T153954.slp,1.7.1,31,2,20 2,8062,1
Gang-Steals\31\Game_20190309T154244.slp,1.7.1,28,2,20 2,10246,1
Gang-Steals\31\Game_20190309T154552.slp,1.7.1,32,2,20 2,9929,1
Gang-Steals\31\Game_20190309T154852.slp,1.7.1,2,2,20 2,7601,1
Gang-Steals\31\Game_20190309T155118.slp,1.7.1,8,2,20 2,8043,1
Gang-Steals\31\Game_20190309T155414.slp,1.7.1,31,2,20 18,7615,1
Gang-Steals\31\Game_20190309T155635.slp,1.7.1,28,2,20 18,9976,1
Gang-Steals\31\Game_20190309T155941.slp,1.7.1,32,2,20 0,8194,1
Gang-Steals\31\Game_20190309T160212.slp,1.7.1,31,2,20 0,8533,1
Gang-Steals\31\Game_20190309T160512.slp,1.7.1,8,2,0 9,7618,1
Gang-Steals\31\Game_20190309T160739.slp,1.7.1,28,2,20 9,7027,1
Gang-Steals\31\Game_20190309T160957.slp,1.7.1,2,2,20 15,8466,1
Gang-Steals\31\Game_20190309T161245.slp,1.7.1,31,2,20 9,8390,1
Gang-Steals\31\Game_20190309T161528.slp,1.7.1,28,2,15 9,6683,1
Gang-Steals\31\Game_20190309T161741.slp,1.7.1,32,2,2 9,8971,1
Gang-Steals\31\Game_20190309T162030.slp,1.7.1,8,2,2 9,6562,1
Gang-Steals\31\Game_20190309T162251.slp,1.7.1,32,2,9 9,9369,1
Gang-Steals\31\Game_20190309T162549.slp,1.7.1,31,2,20 15,9772,1
Gang-Steals\31\Game_20190309T162859.slp,1.7.1,8,2,18 9,7329,1
Gang-Steals\31\Game_20190309T163129.slp,1.7.1,28,2,20 9,2009,1
Gang-Steals\31\Game_20190309T164001.slp,1.7.1,31,2,2 19,10953,1
Gang-Steals\31\Game_20190309T164322.slp,1.7.1,31,2,2 19,9120,1
Gang-Steals\31\Game_20190309T164615.slp,1.7.1,2,2,2 19,6657,1
Gang-Steals\31\Game_20190309T165205.slp,1.7.1,32,2,9 9,7136,1
Gang-Steals\31\Game_20190309T165421.slp,1.7.1,31,2,9 19,11963,1
Gang-Steals\31\Game_20190309T165756.slp,1.7.1,2,2,9 19,9340,1
Gang-Steals\31\Game_20190309T170049.slp,1.7.1,8,2,9 19,6492,1
Gang-Steals\31\Game_20190309T170253.slp,1.7.1,28,2,9 19,16978,1
Gang-Steals\31\Game_20190309T170754.slp,1.7.1,32,2,9 19,13037,1
Gang-Steals\31\Game_20190309T171146.slp,1.7.1,32,2,9 19,14206,1
Gang-Steals\31\Game_20190309T171614.slp,1.7.1,28,2,19 9,20825,1
Gang-Steals\31\Game_20190309T172216.slp,1.7.1,31,2,9 19,15414,1
Gang-Steals\31\Game_20190309T172651.slp,1.7.1,8,2,9 9,6552,1
Gang-Steals\31\Game_20190309T172859.slp,1.7.1,2,2,19 9,12018,1
Gang-Steals\31\Game_20190309T173237.slp,1.7.1,2,2,9 9,10826,1
Gang-Steals\31\Game_20190309T173605.slp,1.7.1,31,2,19 9,10550,1
Gang-Steals\31\Game_20190309T173927.slp,1.7.1,32,2,9 9,10364,1
Gang-Steals\31\Game_20190309T174242.slp,1.7.1,8,2,9 19,10632,1
Gang-Steals\31\Game_20190309T174603.slp,1.7.1,28,2,9 15,9165,1
Gang-Steals\31\Game_20190309T174852.slp,1.7.1,8,2,19 15,6890,1
Gang-Steals\31\Game_20190309T175108.slp,1.7.1,32,2,9 15,4300,1
Gang-Steals\32\Game_20190309T101344.slp,1.7.1,28,2,15 9,16347,1
Gang-Steals\32\Game_20190309T101834.slp,1.7.1,32,2,15 9,16285,1
Gang-Steals\32\Game_20190309T102318.slp,1.7.1,31,2,15 9,10519,1
Gang-Steals\32\Game_20190309T102654.slp,1.7.1,8,2,15 9,7264,1
Gang-Steals\32\Game_20190309T102910.slp,1.7.1,2,2,15 9,13176,1
Gang-Steals\32\Game_20190309T103305.slp,1.7.1,3,2,15 9,7546,1
Gang-Steals\32\Game_20190309T103526.slp,1.7.1,3,2,15 9,7580,1
Gang-Steals\32\Game_20190309T103809.slp,1.7.1,8,2,15 9,5429,1
Gang-Steals\32\Game_20190309T103954.slp,1.7.1,2,2,15 9,9208,1
Gang-Steals\32\Game_20190309T104247.slp,1.7.1,31,2,15 9,8726,1
Gang-Steals\32\Game_20190309T104527.slp,1.7.1,28,2,15 9,17114,1
Gang-Steals\32\Game_20190309T105122.slp,1.7.1,31,2,0 13,1994,1
Gang-Steals\32\Game_20190309T105229.slp,1.7.1,31,2,0 13,12000,1
Gang-Steals\32\Game_20190309T105604.slp,1.7.1,31,2,0 13,10146,1
Gang-Steals\32\Game_20190309T110021.slp,1.7.1,31,2,20 2,14134,1
Gang-Steals\32\Game_20190309T110433.slp,1.7.1,3,2,20 2,10273,1
Gang-Steals\32\Game_20190309T110854.slp,1.7.1,8,2,9 20,8827,1
Gang-Steals\32\Game_20190309T111148.slp,1.7.1,31,2,9 20,10068,1
Gang-Steals\32\Game_20190309T111610.slp,1.7.1,2,2,17 20,8247,1
Gang-Steals\32\Game_20190309T111851.slp,1.7.1,28,2,17 20,7887,1
Gang-Steals\32\Game_20190309T112427.slp,1.7.1,32,2,0 19,9290,1
Gang-Steals\32\Game_20190309T112837.slp,1.7.1,31,2,14 19,13721,1
Gang-Steals\32\Game_20190309T113246.slp,1.7.1,8,2,14 19,9726,1
Gang-Steals\32\Game_20190309T113544.slp,1.7.1,2,2,14 19,11327,1
Gang-Steals\32\Game_20190309T114012.slp,1.7.1,31,2,20 9,7809,1
Gang-Steals\32\Game_20190309T114237.slp,1.7.1,31,2,20 9,8992,1
Gang-Steals\32\Game_20190309T114845.slp,1.7.1,8,2,19 9,4400,1
Gang-Steals\32\Game_20190309T115317.slp,1.7.1,8,2,19 9,8296,1
Gang-Steals\32\Game_20190309T115554.slp,1.7.1,8,2,19 9,13794,1
Gang-Steals\32\Game_20190309T120140.slp,1.7.1,8,2,19 9,914,1
Gang-Steals\32\Game_20190309T120349.slp,1.7.1,28,2,2 14,15455,1
Gang-Steals\32\Game_20190309T120823.slp,1.7.1,31,2,2 14,5237,1
Gang-Steals\32\Game_20190309T121038.slp,1.7.1,8,2,19 2,8693,1
Gang-Steals\32\Game_20190309T121318.slp,1.7.1,32,2,19 2,11433,1
Gang-Steals\32\Game_20190309T121736.slp,1.7.1,31,2,9 2,8236,1
Gang-Steals\32\Game_20190309T122023.slp,1.7.1,3,2,9 2,9517,1
Gang-Steals\32\Game_20190309T122429.slp,1.7.1,8,2,0 20,10679,1
Gang-Steals\32\Game_20190309T122755.slp,1.7.1,32,2,9 20,7451,1
Gang-Steals\32\Game_20190309T123115.slp,1.7.1,31,2,2 20,9276,1
Gang-Steals\32\Game_20190309T123406.slp,1.7.1,3,2,2 20,15849,1
Gang-Steals\32\Game_20190309T123851.slp,1.7.1,32,2,2 20,12484,1
Gang-Steals\32\Game_20190309T124356.slp,1.7.1,31,2,12 9,15047,1
Gang-Steals\32\Game_20190309T124823.slp,1.7.1,32,2,12 9,15655,1
Gang-Steals\32\Game_20190309T125316.slp,1.7.1,31,2,12 9,15042,1
Gang-Steals\32\Game_20190309T125837.slp,1.7.1,8,2,8 19,8225,1
Gang-Steals\32\Game_20190309T130109.slp,1.7.1,31,2,8 19,11073,1
Gang-Steals\32\Game_20190309T130618.slp,1.7.1,8,2,2 20,9066,1
Gang-Steals\32\Game_20190309T130910.slp,1.7.1,31,2,2 20,12919,1
Gang-Steals\32\Game_20190309T131349.slp,1.7.1,31,2,9 20,12020,1
Gang-Steals\32\Game_20190309T131724.slp,1.7.1,31,2,9 20,9159,1
Gang-Steals\32\Game_20190309T132119.slp,1.7.1,31,2,0 9,1849,1
Gang-Steals\32\Game_20190309T132201.slp,1.7.1,31,2,0 9,14622,1
Gang-Steals\32\Game_20190309T132633.slp,1.7.1,3,2,0 9,15315,1
Gang-Steals\32\Game_20190309T133103.slp,1.7.1,8,2,0 9,7104,1
Gang-Steals\32\Game_20190309T133443.slp,1.7.1,31,2,15 9,7197,1
Gang-Steals\32\Game_20190309T133656.slp,1.7.1,8,2,15 9,7356,1
Gang-Steals\32\Game_20190309T134133.slp,1.7.1,31,2,2 9,8979,1
Gang-Steals\32\Game_20190309T134506.slp,1.7.1,31,2,9 0,8382,1
Gang-Steals\32\Game_20190309T134743.slp,1.7.1,28,2,9 0,9934,1
Gang-Steals\32\Game_20190309T135201.slp,1.7.1,31,2,9 20,11574,1
Gang-Steals\32\Game_20190309T135528.slp,1.7.1,3,2,9 20,16566,1
Gang-Steals\32\Game_20190309T140020.slp,1.7.1,8,2,9 20,12198,1
Gang-Steals\32\Game_20190309T140521.slp,1.7.1,31,2,2 0,8480,1
Gang-Steals\32\Game_20190309T140817.slp,1.7.1,32,2,2 20,7259,1
Gang-Steals\32\Game_20190309T141051.slp,1.7.1,8,2,20 20,12323,1
Gang-Steals\32\Game_20190309T141624.slp,1.7.1,31,2,0 14,7626,1
Gang-Steals\32\Game_20190309T141850.slp,1.7.1,28,2,0 14,6754,1
Gang-Steals\32\Game_20190309T142154.slp,1.7.1,2,2,15 14,13925,1
Gang-Steals\32\Game_20190309T142610.slp,1.7.1,28,2,15 14,13378,1
Gang-Steals\32\Game_20190309T143009.slp,1.7.1,3,2,15 14,9328,1
Gang-Steals\32\Game_20190309T143432.slp,1.7.1,8,2,8 20,10830,1
Gang-Steals\32\Game_20190309T143754.slp,1.7.1,31,2,8 20,10817,1
Gang-Steals\32\Game_20190309T144109.slp,1.7.1,2,2,8 20,13399,1
Gang-Steals\32\Game_20190309T144607.slp,1.7.1,2,2,9 19,11889,1
Gang-Steals\32\Game_20190309T144941.slp,1.7.1,31,2,9 19,9305,1
Gang-Steals\32\Game_20190309T145442.slp,1.7.1,31,2,2 20,13110,1
Gang-Steals\32\Game_20190309T145835.slp,1.7.1,31,2,2 20,6154,1
Gang-Steals\32\Game_20190309T150038.slp,1.7.1,3,2,2 20,4457,1
Gang-Steals\32\Game_20190309T150319.slp,1.7.1,8,2,0 8,10142,1
Gang-Steals\32\Game_20190309T150623.slp,1.7.1,8,2,0 8,11348,1
Gang-Steals\32\Game_20190309T150948.slp,1.7.1,28,2,0 8,10863,1
Gang-Steals\32\Game_20190309T151556.slp,1.7.1,2,2,19 14,11141,1
Gang-Steals\32\Game_20190309T151933.slp,1.7.1,8,2,0 14,10111,1
Gang-Steals\32\Game_20190309T152236.slp,1.7.1,8,2,0 14,8599,1
Gang-Steals\32\Game_20190309T152514.slp,1.7.1,3,2,0 14,11104,1
Gang-Steals\32\Game_20190309T153121.slp,1.7.1,31,2,0 2,7405,1
Gang-Steals\32\Game_20190309T153342.slp,1.7.1,28,2,0 20,11986,1
Gang-Steals\32\Game_20190309T153735.slp,1.7.1,2,2,0 9,13551,1
Gang-Steals\32\Game_20190309T154139.slp,1.7.1,32,2,0 20,7663,1
Gang-Steals\32\Game_20190309T154402.slp,1.7.1,32,2,20 9,11035,1
Gang-Steals\32\Game_20190309T154721.slp,1.7.1,28,2,0 9,13642,1
Gang-Steals\32\Game_20190309T155124.slp,1.7.1,31,2,0 20,11280,1
Gang-Steals\32\Game_20190309T155447.slp,1.7.1,8,2,20 9,9124,1
Gang-Steals\32\Game_20190309T155737.slp,1.7.1,3,2,0 9,11226,1
Gang-Steals\32\Game_20190309T160101.slp,1.7.1,2,2,0 20,12201,1
Gang-Steals\32\Game_20190309T160440.slp,1.7.1,32,2,20 9,6290,1
Gang-Steals\32\Game_20190309T160643.slp,1.7.1,28,2,0 20,9894,1
Gang-Steals\32\Game_20190309T160944.slp,1.7.1,31,2,0 9,11925,1
Gang-Steals\32\Game_20190309T161319.slp,1.7.1,8,2,0 20,8323,1
Gang-Steals\32\Game_20190309T161553.slp,1.7.1,2,2,20 9,8999,1
Gang-Steals\32\Game_20190309T161840.slp,1.7.1,3,2,0 20,7555,1
Gang-Steals\32\Game_20190309T162101.slp,1.7.1,32,2,20 9,8348,1
Gang-Steals\32\Game_20190309T162403.slp,1.7.1,28,2,0 20,8160,1
Gang-Steals\32\Game_20190309T162631.slp,1.7.1,8,2,0 20,7107,1
Gang-Steals\32\Game_20190309T162844.slp,1.7.1,2,2,0 20,10307,1
Gang-Steals\33\Game_20190309T092338.slp,1.7.1,31,2,20 13,5944,1
Gang-Steals\33\Game_20190309T092531.slp,1.7.1,3,2,20 20,6657,1
Gang-Steals\33\Game_20190309T092738.slp,1.7.1,2,2,20 2,9057,1
Gang-Steals\33\Game_20190309T093025.slp,1.7.1,8,2,20 2,5561,1
Gang-Steals\33\Game_20190309T093214.slp,1.7.1,28,2,20 20,8443,1
Gang-Steals\33\Game_20190309T094550.slp,1.7.1,32,2,20 20,4948,1
Gang-Steals\33\Game_20190309T094727.slp,1.7.1,3,2,20 20,5449,1
Gang-Steals\33\Game_20190309T094911.slp,1.7.1,2,2,20 20,3385,1
Gang-Steals\33\Game_20190309T095023.slp,1.7.1,31,2,20 9,10961,1
Gang-Steals\33\Game_20190309T095340.slp,1.7.1,28,2,20 9,11156,1
Gang-Steals\33\Game_20190309T095700.slp,1.7.1,32,2,20 9,9453,1
Gang-Steals\33\Game_20190309T095954.slp,1.7.1,8,2,20 9,8441,1
Gang-Steals\33\Game_20190309T101148.slp,1.7.1,28,2,9 9,193,1
Gang-Steals\33\Game_20190309T101203.slp,1.7.1,32,2,9 9,12327,1
Gang-Steals\33\Game_20190309T101549.slp,1.7.1,3,2,9 9,11091,1
Gang-Steals\33\Game_20190309T101909.slp,1.7.1,8,2,9 9,6261,1
Gang-Steals\33\Game_20190309T102107.slp,1.7.1,31,2,9 9,8412,1
Gang-Steals\33\Game_20190309T102340.slp,1.7.1,2,2,9 9,10021,1
Gang-Steals\33\Game_20190309T102641.slp,1.7.1,31,2,9 9,10267,1
Gang-Steals\33\Game_20190309T102946.slp,1.7.1,28,2,9 9,6313,1
Gang-Steals\33\Game_20190309T103149.slp,1.7.1,3,2,0 9,10202,1
Gang-Steals\33\Game_20190309T103453.slp,1.7.1,8,2,0 9,10466,1
Gang-Steals\33\Game_20190309T103802.slp,1.7.1,2,2,0 9,12305,1
Gang-Steals\33\Game_20190309T104141.slp,1.7.1,32,2,0 9,9746,1
Gang-Steals\33\Game_20190309T104440.slp,1.7.1,32,2,0 9,877,1
Gang-Steals\33\Game_20190309T104539.slp,1.7.1,31,2,2 9,9916,1
Gang-Steals\33\Game_20190309T104838.slp,1.7.1,31,2,2 9,15305,1
Gang-Steals\33\Game_20190309T105310.slp,1.7.1,28,2,2 9,14385,1
Gang-Steals\33\Game_20190309T110029.slp,1.7.1,8,2,2 2,7603,1
Gang-Steals\33\Game_20190309T110253.slp,1.7.1,8,2,9 2,4157,1
Gang-Steals\33\Game_20190309T110517.slp,1.7.1,31,2,15 9,12619,1
Gang-Steals\33\Game_20190309T110910.slp,1.7.1,3,2,15 9,13758,1
Gang-Steals\33\Game_20190309T111319.slp,1.7.1,2,2,15 9,10299,1
Gang-Steals\33\Game_20190309T111749.slp,1.7.1,28,2,2 25,11137,1
Gang-Steals\33\Game_20190309T112219.slp,1.7.1,32,2,0 2,9648,1
Gang-Steals\33\Game_20190309T112516.slp,1.7.1,3,2,0 2,8681,1
Gang-Steals\33\Game_20190309T112854.slp,1.7.1,31,2,0 2,6754,1
Gang-Steals\33\Game_20190309T113102.slp,1.7.1,31,2,0 2,6542,1
Gang-Steals\33\Game_20190309T113459.slp,1.7.1,31,2,25 9,12120,1
Gang-Steals\33\Game_20190309T113839.slp,1.7.1,8,2,25 9,8844,1
Gang-Steals\33\Game_20190309T114122.slp,1.7.1,8,2,25 9,10265,1
Gang-Steals\33\Game_20190309T114640.slp,1.7.1,2,2,15 14,8024,1
Gang-Steals\33\Game_20190309T114908.slp,1.7.1,8,2,15 14,7068,1
Gang-Steals\33\Game_20190309T115245.slp,1.7.1,31,2,15 2,11269,1
Gang-Steals\33\Game_20190309T115607.slp,1.7.1,31,2,15 2,7838,1
Gang-Steals\33\Game_20190309T115928.slp,1.7.1,8,2,3 19,11241,1
Gang-Steals\33\Game_20190309T120336.slp,1.7.1,31,2,9 20,12787,1
Gang-Steals\33\Game_20190309T120727.slp,1.7.1,8,2,9 20,9328,1
Gang-Steals\33\Game_20190309T121122.slp,1.7.1,31,2,20 9,9820,1
Gang-Steals\33\Game_20190309T121420.slp,1.7.1,32,2,20 9,9831,1
Gang-Steals\33\Game_20190309T121823.slp,1.7.1,31,2,2 15,10648,1
Gang-Steals\33\Game_20190309T122137.slp,1.7.1,3,2,2 20,9155,1
Gang-Steals\33\Game_20190309T122534.slp,1.7.1,31,2,20 20,7134,1
Gang-Steals\33\Game_20190309T122754.slp,1.7.1,8,2,20 20,5043,1
Gang-Steals\33\Game_20190309T122937.slp,1.7.1,28,2,20 20,7110,1
Gang-Steals\33\Game_20190309T123324.slp,1.7.1,28,2,7 25,11746,1
Gang-Steals\33\Game_20190309T123704.slp,1.7.1,28,2,2 25,16549,1
Gang-Steals\33\Game_20190309T124736.slp,1.7.1,32,2,19 9,13262,1
Gang-Steals\33\Game_20190309T125132.slp,1.7.1,2,2,19 9,10120,1
Gang-Steals\33\Game_20190309T125524.slp,1.7.1,31,2,15 14,17457,1
Gang-Steals\33\Game_20190309T130029.slp,1.7.1,3,2,15 14,15436,1
Gang-Steals\33\Game_20190309T130547.slp,1.7.1,31,2,9 15,14220,1
Gang-Steals\33\Game_20190309T130959.slp,1.7.1,8,2,9 15,7210,1
Gang-Steals\33\Game_20190309T131400.slp,1.7.1,8,2,14 19,10393,1
Gang-Steals\33\Game_20190309T131718.slp,1.7.1,31,2,2 19,11362,1
Gang-Steals\33\Game_20190309T132055.slp,1.7.1,31,2,14 19,7843,1
Gang-Steals\33\Game_20190309T132431.slp,1.7.1,28,2,0 20,5472,1
Gang-Steals\33\Game_20190309T132626.slp,1.7.1,3,2,0 20,14161,1
Gang-Steals\33\Game_20190309T133046.slp,1.7.1,2,2,0 20,12175,1
Gang-Steals\33\Game_20190309T133601.slp,1.7.1,8,2,2 9,7454,1
Gang-Steals\33\Game_20190309T133830.slp,1.7.1,31,2,19 9,7683,1
Gang-Steals\33\Game_20190309T134425.slp,1.7.1,31,2,0 2,2592,1
Gang-Steals\33\Game_20190309T134710.slp,1.7.1,32,2,18 20,9023,1
Gang-Steals\33\Game_20190309T134959.slp,1.7.1,28,2,12 20,13698,1
Gang-Steals\33\Game_20190309T135451.slp,1.7.1,31,2,2 9,5106,1
Gang-Steals\33\Game_20190309T135636.slp,1.7.1,8,2,2 9,3807,1
Gang-Steals\33\Game_20190309T135900.slp,1.7.1,32,2,0 9,9821,1
Gang-Steals\33\Game_20190309T140202.slp,1.7.1,3,2,0 9,8471,1
Gang-Steals\33\Game_20190309T140442.slp,1.7.1,2,2,0 9,7597,1
Gang-Steals\33\Game_20190309T140831.slp,1.7.1,8,2,20 0,6142,1
Gang-Steals\33\Game_20190309T141028.slp,1.7.1,2,2,20 0,8265,1
Gang-Steals\33\Game_20190309T141336.slp,1.7.1,31,2,25 21,11645,1
Gang-Steals\33\Game_20190309T141707.slp,1.7.1,31,2,25 21,12535,1
Gang-Steals\33\Game_20190309T142050.slp,1.7.1,3,2,25 21,8576,1
Gang-Steals\33\Game_20190309T142454.slp,1.7.1,31,2,20 7,9858,1
Gang-Steals\33\Game_20190309T142751.slp,1.7.1,3,2,20 7,9596,1
Gang-Steals\33\Game_20190309T143048.slp,1.7.1,32,2,20 7,11322,1
